,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2232,Maruti,2018,640000,25000,Diesel,Individual,Manual,First Owner
2233,Maruti,2007,160000,80000,Petrol,Individual,Manual,Second Owner
2234,Maruti,2018,750000,70000,Diesel,Individual,Manual,First Owner
2235,Mahindra,2002,150000,50000,Diesel,Individual,Manual,Third Owner
2236,Maruti,2008,80000,100000,Petrol,Individual,Manual,Second Owner
2237,Maruti,2016,240000,90000,Diesel,Individual,Manual,Third Owner
2238,Maruti,2005,60000,60000,Petrol,Individual,Manual,Third Owner
2239,Maruti,2007,70000,120000,Petrol,Individual,Manual,Third Owner
2240,Volkswagen,2008,285000,90000,Diesel,Individual,Automatic,Second Owner
2241,Maruti,2015,350000,60000,Diesel,Individual,Manual,Second Owner
2242,Hyundai,2015,699000,30000,Diesel,Individual,Manual,Second Owner
2243,Ford,2011,275000,108000,Diesel,Individual,Manual,Second Owner
2244,Hyundai,2012,350000,160000,Diesel,Individual,Manual,Second Owner
2245,Maruti,2006,135000,90000,Petrol,Individual,Manual,Third Owner
2246,Mahindra,2010,325000,120000,Diesel,Individual,Manual,Third Owner
2247,Mahindra,2012,650000,102000,Diesel,Individual,Manual,Second Owner
2248,Mahindra,2009,300000,178000,Diesel,Individual,Manual,Second Owner
2249,Toyota,2014,1200000,200000,Diesel,Individual,Manual,Second Owner
2250,Ford,2012,450000,60000,Petrol,Dealer,Manual,First Owner
2251,Tata,2019,425000,3000,Petrol,Individual,Manual,First Owner
2252,Maruti,2006,150000,75118,Petrol,Individual,Manual,Second Owner
2253,Maruti,2013,290000,140000,Diesel,Individual,Manual,Second Owner
2254,Hyundai,2014,335000,60000,Petrol,Individual,Manual,Second Owner
2255,Chevrolet,2006,120000,79000,Petrol,Dealer,Manual,Fourth & Above Owner
2256,Ford,2005,20000,25000,Petrol,Individual,Manual,Second Owner
2257,Tata,2012,220000,70000,Diesel,Individual,Manual,Second Owner
2258,Ford,2005,61000,4637,Petrol,Individual,Manual,Second Owner
2259,Maruti,2016,620000,70000,Diesel,Individual,Manual,First Owner
2260,Maruti,2014,425000,100000,Diesel,Individual,Manual,Second Owner
2261,Tata,2009,85000,120000,Diesel,Individual,Manual,Second Owner
2262,Maruti,2015,270000,40000,Diesel,Individual,Manual,Second Owner
2263,Maruti,2009,180000,220000,Diesel,Individual,Manual,First Owner
2264,Mahindra,2017,450000,30000,Petrol,Individual,Manual,First Owner
2265,Tata,2012,450000,42655,Diesel,Individual,Manual,First Owner
2266,Renault,2017,250000,43000,Petrol,Individual,Manual,Second Owner
2267,Toyota,2012,725000,70000,Diesel,Individual,Manual,First Owner
2268,Hyundai,2010,250000,55000,Petrol,Individual,Manual,First Owner
2269,Fiat,2010,99000,80000,Diesel,Individual,Manual,Second Owner
2270,Renault,2017,350000,55000,Petrol,Individual,Manual,First Owner
2271,Hyundai,2018,511000,70000,Petrol,Individual,Manual,First Owner
2272,Maruti,2012,300000,80000,Diesel,Individual,Manual,First Owner
2273,Audi,2010,1100000,110000,Petrol,Individual,Automatic,First Owner
2274,Hyundai,2010,125000,60000,Petrol,Individual,Manual,Third Owner
2275,Tata,2018,500000,30000,Petrol,Individual,Manual,First Owner
2276,Renault,2013,385000,80000,Diesel,Individual,Manual,Second Owner
2277,Skoda,2012,350000,90000,Petrol,Individual,Manual,First Owner
2278,Maruti,2003,60000,50000,Petrol,Individual,Manual,First Owner
2279,Hyundai,2012,300000,50000,Petrol,Individual,Manual,First Owner
2280,Hyundai,2012,400000,70000,Diesel,Individual,Manual,First Owner
2281,Ford,2014,550000,110000,Diesel,Individual,Manual,First Owner
2282,Nissan,2012,300000,80000,Petrol,Individual,Manual,Second Owner
2283,Maruti,2012,250000,156000,Diesel,Individual,Manual,First Owner
2284,Toyota,2012,800000,180000,Diesel,Individual,Manual,First Owner
2285,Maruti,2018,300000,25000,Petrol,Individual,Manual,First Owner
2286,Maruti,2004,80000,120000,Petrol,Individual,Manual,First Owner
2287,Mahindra,2020,1200000,11000,Diesel,Individual,Manual,First Owner
2288,Renault,2017,355000,40000,Petrol,Individual,Automatic,First Owner
2289,Maruti,2015,520000,50000,Diesel,Individual,Manual,First Owner
2290,Hyundai,2012,500000,26000,Diesel,Individual,Manual,First Owner
2291,Maruti,2008,114999,30000,Petrol,Individual,Manual,First Owner
2292,Toyota,2014,1800000,50000,Diesel,Individual,Manual,First Owner
2293,Mahindra,2018,800000,20000,Diesel,Individual,Manual,First Owner
2294,Maruti,2008,105000,30000,Petrol,Individual,Manual,Second Owner
2295,Maruti,2011,135000,78000,Petrol,Individual,Manual,First Owner
2296,Maruti,2011,170000,40000,Petrol,Individual,Manual,Second Owner
2297,Hyundai,2014,550000,100000,Petrol,Individual,Manual,First Owner
2298,Honda,2009,250000,70000,Petrol,Individual,Manual,Third Owner
2299,Hyundai,2014,650000,30000,Diesel,Individual,Manual,Second Owner
2300,Honda,2008,210000,77000,Petrol,Individual,Automatic,Third Owner
2301,Volkswagen,2011,260000,150000,Diesel,Individual,Manual,First Owner
2302,Maruti,2016,750000,69000,Diesel,Individual,Manual,First Owner
2303,Toyota,2016,1350000,120000,Diesel,Individual,Automatic,First Owner
2304,Maruti,2012,220000,120000,Diesel,Individual,Manual,Second Owner
2305,Hyundai,2008,110000,110000,Petrol,Individual,Manual,Second Owner
2306,Mahindra,2017,1230000,70000,Diesel,Individual,Automatic,First Owner
2307,Mahindra,2013,220000,110000,Diesel,Individual,Manual,First Owner
2308,Tata,2009,130000,50000,Diesel,Individual,Manual,First Owner
2309,Hyundai,2012,330000,44000,Petrol,Individual,Manual,First Owner
2310,Honda,2010,254999,90000,Petrol,Individual,Manual,Second Owner
2311,Hyundai,2014,600000,50000,Petrol,Individual,Manual,Second Owner
2312,Hyundai,2012,210000,50000,Petrol,Individual,Manual,First Owner
2313,Chevrolet,2014,300000,146000,Diesel,Individual,Manual,First Owner
2314,Tata,2018,426000,15000,Petrol,Individual,Automatic,First Owner
2315,Maruti,2015,265000,60000,Petrol,Individual,Manual,First Owner
2316,Hyundai,2016,450000,35000,Petrol,Individual,Manual,Second Owner
2317,Hyundai,2012,480000,80000,Diesel,Individual,Manual,First Owner
2318,Tata,2010,40000,90000,Petrol,Individual,Manual,First Owner
2319,Honda,2011,395000,70000,Petrol,Individual,Manual,Second Owner
2320,Maruti,2013,229999,62000,Petrol,Individual,Manual,Second Owner
2321,Ford,2018,875000,10000,Petrol,Individual,Automatic,First Owner
2322,Maruti,2010,170000,80000,CNG,Individual,Manual,Fourth & Above Owner
2323,Hyundai,2015,500000,35000,Petrol,Individual,Manual,Second Owner
2324,Maruti,2019,450000,40000,Petrol,Individual,Manual,First Owner
2325,Maruti,2012,550000,120000,Diesel,Individual,Manual,Third Owner
2326,Tata,2013,200000,60000,Petrol,Individual,Manual,First Owner
2327,Tata,2008,80000,90000,Petrol,Individual,Manual,Second Owner
2328,Tata,2010,300000,250000,Diesel,Individual,Manual,Second Owner
2329,Ford,2019,675000,15000,Diesel,Individual,Manual,First Owner
2330,Maruti,2017,260000,30000,Petrol,Individual,Manual,First Owner
2331,Maruti,2001,70000,117000,Petrol,Individual,Manual,Second Owner
2332,Maruti,2004,100000,70000,Petrol,Individual,Manual,First Owner
2333,Toyota,2012,730000,110000,Diesel,Individual,Manual,Second Owner
2334,Nissan,2016,525000,100000,Diesel,Individual,Manual,Second Owner
2335,Nissan,2016,525000,105000,Diesel,Individual,Manual,Second Owner
2336,Toyota,2009,550000,182000,Diesel,Individual,Manual,Third Owner
2337,Toyota,2012,420000,95000,Diesel,Individual,Manual,Second Owner
2338,Honda,2015,500000,70000,Petrol,Individual,Manual,First Owner
2339,Maruti,2009,165000,76000,Petrol,Individual,Manual,Second Owner
2340,Hyundai,2014,650000,70000,Diesel,Individual,Manual,Second Owner
2341,Chevrolet,2013,195000,46000,Diesel,Individual,Manual,First Owner
2342,Maruti,1999,75000,70000,Petrol,Individual,Manual,First Owner
2343,Maruti,2006,90000,90000,Petrol,Individual,Manual,First Owner
2344,Hyundai,2016,515000,50000,Diesel,Individual,Manual,First Owner
2345,Honda,2017,700000,24585,Diesel,Dealer,Manual,Test Drive Car
2346,Maruti,2001,62000,70000,Petrol,Individual,Manual,First Owner
2347,Toyota,2011,220000,110000,Diesel,Individual,Manual,Third Owner
2348,Hyundai,2019,520000,10000,CNG,Individual,Manual,First Owner
2349,Fiat,2010,170000,100000,Petrol,Individual,Manual,First Owner
2350,Ford,2011,190000,110000,Diesel,Individual,Manual,Second Owner
2351,Ford,2011,150000,100000,Diesel,Individual,Manual,Second Owner
2352,Maruti,2009,125000,65000,Petrol,Individual,Manual,First Owner
2353,Honda,2015,290000,40000,Diesel,Individual,Manual,Third Owner
2354,Maruti,2019,490000,13900,Petrol,Individual,Manual,First Owner
2355,Tata,2017,434999,17563,Petrol,Individual,Manual,First Owner
2356,Tata,2016,380000,15000,Petrol,Individual,Manual,First Owner
2357,Volkswagen,2012,200000,82000,Diesel,Individual,Manual,Second Owner
2358,Ford,2016,495000,40000,Diesel,Individual,Manual,First Owner
2359,Toyota,2014,894999,173000,Diesel,Individual,Manual,Third Owner
2360,Mahindra,2014,600000,151000,Diesel,Individual,Manual,Second Owner
2361,Honda,2015,300000,50000,Petrol,Individual,Manual,First Owner
2362,Honda,2017,430000,15000,Petrol,Individual,Manual,First Owner
2363,Honda,2017,370000,80000,Diesel,Individual,Manual,First Owner
2364,Maruti,2019,750000,11000,Petrol,Individual,Manual,First Owner
2365,Maruti,2016,300000,50000,CNG,Individual,Manual,First Owner
2366,BMW,2012,700000,120000,Diesel,Individual,Automatic,Second Owner
2367,Maruti,2007,100000,70000,LPG,Individual,Manual,Third Owner
2368,Hyundai,2015,300000,90000,Petrol,Individual,Manual,First Owner
2369,Tata,2012,130000,185000,Diesel,Individual,Manual,Second Owner
2370,Hyundai,2016,650000,40000,Diesel,Individual,Manual,First Owner
2371,Maruti,2017,509999,25000,Diesel,Individual,Manual,First Owner
2372,Toyota,2013,1000000,117780,Diesel,Individual,Manual,Second Owner
2373,Hyundai,2010,280000,120000,Diesel,Individual,Manual,Second Owner
2374,Maruti,2017,600000,120000,Diesel,Individual,Manual,First Owner
2375,Skoda,2013,210000,120000,Diesel,Individual,Manual,Third Owner
2376,Audi,2014,1150000,110000,Diesel,Individual,Automatic,Second Owner
2377,Hyundai,2018,245000,30000,Petrol,Individual,Manual,First Owner
2378,Hyundai,2016,375000,25000,Petrol,Individual,Manual,First Owner
2379,Mahindra,2015,150000,55000,Diesel,Individual,Manual,Second Owner
2380,Mahindra,2018,1450000,20000,Diesel,Individual,Manual,First Owner
2381,Maruti,2014,500000,100000,Diesel,Individual,Manual,Second Owner
2382,Maruti,2007,75000,40000,Petrol,Individual,Manual,Second Owner
2383,Hyundai,2006,225000,80000,Petrol,Individual,Automatic,Third Owner
2384,Hyundai,2006,275000,80000,Petrol,Individual,Automatic,Fourth & Above Owner
2385,Mahindra,2018,620000,35000,Diesel,Individual,Manual,First Owner
2386,Nissan,2010,600000,110000,Diesel,Individual,Manual,Second Owner
2387,Mahindra,2011,275000,160000,Diesel,Individual,Manual,First Owner
2388,Tata,2013,125000,125000,Diesel,Individual,Manual,First Owner
2389,Tata,2011,80000,62000,Petrol,Individual,Manual,Second Owner
2390,Nissan,2011,199000,120000,Diesel,Individual,Manual,Second Owner
2391,Nissan,2016,440000,33000,Petrol,Individual,Manual,Second Owner
2392,Maruti,2013,250000,80000,Diesel,Individual,Manual,Fourth & Above Owner
2393,Hyundai,2017,700000,35000,Diesel,Individual,Manual,First Owner
2394,Hyundai,2015,450000,50000,Diesel,Individual,Manual,First Owner
2395,Maruti,2019,240000,5000,Petrol,Individual,Manual,First Owner
2396,Ford,2016,650000,81595,Diesel,Dealer,Manual,First Owner
2397,Hyundai,2005,71000,22000,Petrol,Individual,Manual,First Owner
2398,Maruti,2015,400000,40000,Petrol,Individual,Manual,First Owner
2399,Maruti,2008,130000,40000,Petrol,Individual,Manual,Second Owner
2400,Mahindra,2013,300000,70000,Diesel,Individual,Manual,Second Owner
2401,Nissan,2019,1100000,4000,Diesel,Individual,Manual,First Owner
2402,BMW,2015,2200000,24000,Diesel,Individual,Automatic,First Owner
2403,Honda,2018,800000,13500,Petrol,Dealer,Manual,First Owner
2404,Maruti,2013,490000,40000,Diesel,Individual,Manual,First Owner
2405,Honda,2018,836000,9700,Petrol,Dealer,Manual,First Owner
2406,Volkswagen,2012,375000,62000,Petrol,Individual,Manual,Second Owner
2407,Honda,2016,1249000,24000,Diesel,Dealer,Manual,First Owner
2408,Honda,2019,1240000,13000,Diesel,Dealer,Manual,First Owner
2409,Tata,2009,35000,50000,Petrol,Individual,Manual,Third Owner
2410,Honda,2017,1068000,36000,Petrol,Dealer,Manual,First Owner
2411,Honda,2017,1189000,40000,Diesel,Dealer,Manual,First Owner
2412,Hyundai,2018,700000,27000,Petrol,Individual,Manual,First Owner
2413,Maruti,2016,350000,40000,Petrol,Individual,Manual,First Owner
2414,Hyundai,2009,254999,80000,Petrol,Individual,Manual,Second Owner
2415,Mahindra,2005,229999,221000,Diesel,Individual,Manual,Third Owner
2416,Hyundai,2016,750000,80000,Diesel,Individual,Manual,First Owner
2417,Maruti,2012,325000,119000,Diesel,Individual,Manual,Second Owner
2418,Toyota,2009,760000,190000,Diesel,Individual,Manual,Second Owner
2419,Maruti,2017,509999,25000,Petrol,Individual,Automatic,First Owner
2420,Nissan,2013,363000,28740,Petrol,Individual,Manual,First Owner
2421,Maruti,2010,229999,48500,Petrol,Individual,Manual,First Owner
2422,Nissan,2012,290000,110000,Petrol,Individual,Manual,Second Owner
2423,Maruti,2018,550000,30000,Petrol,Individual,Manual,First Owner
2424,Tata,2011,125000,120000,Diesel,Individual,Manual,Second Owner
2425,Volvo,2014,2000000,130000,Diesel,Individual,Automatic,First Owner
2426,Toyota,2008,350000,140000,Diesel,Individual,Manual,Second Owner
2427,Hyundai,2011,390000,90000,Diesel,Individual,Manual,First Owner
2428,Maruti,2015,220000,45000,Petrol,Individual,Manual,First Owner
2429,Hyundai,2005,140000,80000,Petrol,Individual,Manual,Third Owner
2430,Maruti,2018,370000,15000,Petrol,Individual,Automatic,First Owner
2431,Maruti,2019,650000,20000,Diesel,Individual,Manual,First Owner
2432,Maruti,2017,280000,37000,Petrol,Individual,Manual,First Owner
2433,Maruti,2016,540000,80000,Diesel,Individual,Manual,First Owner
2434,Ambassador,2002,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner
2435,Maruti,2018,800000,20000,Petrol,Individual,Manual,First Owner
2436,Ford,2016,515000,25000,Diesel,Individual,Manual,First Owner
2437,Hyundai,2010,220000,96000,Petrol,Individual,Manual,Third Owner
2438,Chevrolet,2013,165000,53000,Petrol,Dealer,Manual,First Owner
2439,Fiat,2010,221000,65000,Diesel,Dealer,Manual,First Owner
2440,Chevrolet,2015,245000,43000,Petrol,Dealer,Manual,First Owner
2441,Ford,2012,260000,42000,Petrol,Dealer,Manual,First Owner
2442,Skoda,2011,550000,73000,Diesel,Dealer,Automatic,First Owner
2443,Hyundai,2015,434999,29000,Petrol,Dealer,Manual,First Owner
2444,Tata,2013,450000,95000,Diesel,Dealer,Manual,First Owner
2445,Chevrolet,2014,290000,25000,Petrol,Individual,Manual,First Owner
2446,Volkswagen,2011,305000,53000,Petrol,Dealer,Manual,Second Owner
2447,Ford,2011,265000,20000,Petrol,Dealer,Manual,First Owner
2448,Honda,2014,325000,57000,Petrol,Dealer,Manual,First Owner
2449,Chevrolet,2014,550000,52000,Diesel,Dealer,Manual,First Owner
2450,Maruti,2008,105000,40000,Petrol,Individual,Manual,First Owner
2451,Honda,2012,275000,47000,Petrol,Dealer,Manual,First Owner
2452,Honda,2012,434999,47000,Petrol,Dealer,Manual,Second Owner
2453,Hyundai,2016,690000,73000,Diesel,Dealer,Manual,First Owner
2454,Honda,2012,249000,42000,Petrol,Dealer,Manual,Second Owner
2455,Hyundai,2012,204999,60000,Petrol,Dealer,Manual,Third Owner
2456,Maruti,2015,190000,120000,Petrol,Individual,Manual,First Owner
2457,Maruti,2012,150000,50000,Petrol,Individual,Manual,First Owner
2458,Maruti,1999,70000,70000,Petrol,Individual,Manual,Fourth & Above Owner
2459,Mahindra,2018,900000,25000,Diesel,Individual,Manual,First Owner
2460,Maruti,2019,950000,11000,Petrol,Individual,Automatic,First Owner
2461,Maruti,2013,475000,80000,Petrol,Individual,Manual,First Owner
2462,Maruti,1998,55000,80000,Petrol,Individual,Manual,Fourth & Above Owner
2463,Ford,2013,450000,75000,Diesel,Individual,Manual,Second Owner
2464,BMW,2009,1200000,45000,Diesel,Individual,Automatic,Third Owner
2465,Mahindra,2007,300000,100000,Diesel,Individual,Manual,Second Owner
2466,Honda,2014,350000,60000,Diesel,Individual,Manual,Second Owner
2467,Tata,2011,229999,160000,Diesel,Individual,Manual,Second Owner
2468,Hyundai,2015,821000,50000,Petrol,Individual,Manual,First Owner
2469,Maruti,2014,200000,80000,Petrol,Individual,Manual,Second Owner
2470,Mahindra,2017,1000000,60000,Diesel,Individual,Manual,Second Owner
2471,Maruti,2016,220000,60000,Petrol,Individual,Manual,Second Owner
2472,Ford,2015,459999,148620,Diesel,Dealer,Manual,First Owner
2473,Maruti,2012,310000,70000,Diesel,Individual,Manual,Second Owner
2474,Hyundai,2018,815000,42000,Diesel,Individual,Manual,First Owner
2475,Hyundai,2017,1200000,40000,Diesel,Individual,Manual,First Owner
2476,Chevrolet,2011,170000,150000,Diesel,Individual,Manual,Second Owner
2477,Maruti,2017,1000000,30000,Diesel,Individual,Manual,First Owner
2478,Hyundai,2010,155000,90000,Petrol,Individual,Manual,Fourth & Above Owner
2479,Mahindra,2017,400000,120000,Diesel,Individual,Manual,First Owner
2480,Mahindra,2016,400000,80000,Diesel,Individual,Manual,Second Owner
2481,Tata,2010,250000,80000,Diesel,Individual,Manual,Second Owner
2482,Tata,2008,150000,50000,Petrol,Individual,Manual,Third Owner
2483,Hyundai,2002,80000,70000,Petrol,Individual,Manual,Second Owner
2484,Volkswagen,2014,325000,70000,Diesel,Individual,Automatic,First Owner
2485,Hyundai,2019,738000,8000,Petrol,Individual,Automatic,First Owner
2486,Maruti,2016,300000,30000,Petrol,Individual,Manual,First Owner
2487,Tata,2012,150000,110000,Diesel,Individual,Manual,First Owner
2488,Toyota,2007,440000,223000,Diesel,Individual,Manual,Fourth & Above Owner
2489,Volkswagen,2011,280000,110000,Diesel,Individual,Manual,First Owner
2490,Hyundai,2006,100000,120000,Petrol,Individual,Manual,Second Owner
2491,Maruti,2008,150000,100000,Petrol,Individual,Manual,Second Owner
2492,Maruti,2014,380000,100000,Diesel,Individual,Manual,Second Owner
2493,Maruti,2006,90000,60000,Petrol,Individual,Manual,Second Owner
2494,Mahindra,2008,300000,270000,Diesel,Individual,Manual,Third Owner
2495,Skoda,2011,275000,60000,Diesel,Individual,Manual,Second Owner
2496,Maruti,2009,180000,41090,Petrol,Individual,Manual,First Owner
2497,Maruti,2012,225000,296823,Diesel,Individual,Manual,First Owner
2498,Maruti,2014,200000,40000,Petrol,Individual,Manual,First Owner
2499,Toyota,2011,500000,40000,Petrol,Individual,Manual,Second Owner
2500,Ford,2010,300000,70000,Petrol,Individual,Manual,Second Owner
2501,Hyundai,2015,765000,80000,Diesel,Individual,Manual,Second Owner
2502,Maruti,2017,650000,90000,Diesel,Individual,Manual,First Owner
2503,Maruti,2017,380000,19000,Petrol,Individual,Manual,First Owner
2504,Maruti,2014,480000,110000,Diesel,Individual,Manual,Second Owner
